                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20200614"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                     103                  3.6944809570228308E-003                  1.0000182310758277E-002                  1.1919468117803820E-002                  5.0629898475503532E-001                  0.0000000000000000E+000                                        3                                        0 
                                     104                  3.7200613127906378E-003                  1.0000182310758277E-002                  1.1919844552689619E-002                  5.0630213980077254E-001                  0.0000000000000000E+000                                        3                                        0 
                                     105                  3.7507577397120060E-003                  1.0000182310758277E-002                  1.1920322830039324E-002                  5.0630686814637971E-001                  0.0000000000000000E+000                                        3                                        0 
                                     106                  3.7875934520176483E-003                  1.0000182310758277E-002                  1.1921135791817911E-002                  5.0631926598705856E-001                  0.0000000000000000E+000                                        3                                        0 
                                     107                  3.8317963067844188E-003                  1.0000182310758277E-002                  1.1922014428898824E-002                  5.0633211041412918E-001                  0.0000000000000000E+000                                        3                                        0 
                                     108                  3.8671585905978353E-003                  1.0000182310758277E-002                  1.1922542983690930E-002                  5.0633806066467868E-001                  0.0000000000000000E+000                                        3                                        0 
                                     109                  3.8977504285632870E-003                  1.0000182310758277E-002                  1.1922963019841764E-002                  5.0634241634187249E-001                  0.0000000000000000E+000                                        3                                        0 
                                     110                  3.9344606341218287E-003                  1.0000182310758277E-002                  1.1923497431609342E-002                  5.0634872467556469E-001                  0.0000000000000000E+000                                        3                                        0 
                                     111                  3.9785128807920799E-003                  1.0000182310758277E-002                  1.1924039062733281E-002                  5.0635401841548555E-001                  0.0000000000000000E+000                                        3                                        0 
                                     112                  4.0313755767963809E-003                  1.0000182310758277E-002                  1.1924599860124271E-002                  5.0635849995966731E-001                  0.0000000000000000E+000                                        3                                        0 
                                     113                  4.0948108120015415E-003                  1.0000182310758277E-002                  1.1925960640588982E-002                  5.0638301792244189E-001                  0.0000000000000000E+000                                        3                                        0 
                                     114                  4.1455590001656705E-003                  1.0000182310758277E-002                  1.1926653250953531E-002                  5.0639263151326974E-001                  0.0000000000000000E+000                                        3                                        0 
                                     115                  4.2064568259626237E-003                  1.0000182310758277E-002                  1.1927384790943298E-002                  5.0640209169905370E-001                  0.0000000000000000E+000                                        3                                        0 
                                     116                  4.2795342169189695E-003                  1.0000182310758277E-002                  1.1928363531088558E-002                  5.0641692248008896E-001                  0.0000000000000000E+000                                        3                                        0 
                                     117                  4.3379961296840458E-003                  1.0000182310758277E-002                  1.1928986267014241E-002                  5.0642500072912100E-001                  0.0000000000000000E+000                                        3                                        0 
                                     118                  4.3924363256423096E-003                  1.0000182310758277E-002                  1.1929555101366923E-002                  5.0643259413878006E-001                  0.0000000000000000E+000                                        3                                        0 
                                     119                  4.4577645607922255E-003                  1.0000182310758277E-002                  1.1930374688988847E-002                  5.0644591641118997E-001                  0.0000000000000000E+000                                        3                                        0 
                                     120                  4.5361584429721236E-003                  1.0000182310758277E-002                  1.1931759337470914E-002                  5.0647350480080278E-001                  0.0000000000000000E+000                                        3                                        0 
                                     121                  4.6302311015880022E-003                  1.0000182310758277E-002                  1.1933677714815408E-002                  5.0651482318931929E-001                  0.0000000000000000E+000                                        3                                        0 
                                     122                  4.6678601650343536E-003                  1.0000182310758277E-002                  1.1934172172828088E-002                  5.0652427190808658E-001                  0.0000000000000000E+000                                        4                                        0 
                                     123                  4.7054892284807050E-003                  1.0000182310758277E-002                  1.1934636376478035E-002                  5.0653304196792193E-001                  0.0000000000000000E+000                                        4                                        0 
                                     124                  4.7506441046163269E-003                  1.0000182310758277E-002                  1.1934638420708436E-002                  5.0652889905475562E-001                  0.0000000000000000E+000                                        4                                        0 
                                     125                  4.8048299559790729E-003                  1.0000182310758277E-002                  1.1934968434350044E-002                  5.0653266853340473E-001                  0.0000000000000000E+000                                        4                                        0 
                                     126                  4.8698529776143680E-003                  1.0000182310758277E-002                  1.1935588586836566E-002                  5.0654347899613839E-001                  0.0000000000000000E+000                                        4                                        0 
                                     127                  4.9233552592796983E-003                  1.0000182310758277E-002                  1.1936034698130319E-002                  5.0655090582965578E-001                  0.0000000000000000E+000                                        4                                        0 
                                     128                  4.9875579972780935E-003                  1.0000182310758277E-002                  1.1936635220299372E-002                  5.0656187258329577E-001                  0.0000000000000000E+000                                        4                                        0 
                                     129                  5.0646012828761688E-003                  1.0000182310758277E-002                  1.1937545498727855E-002                  5.0658060026523777E-001                  0.0000000000000000E+000                                        4                                        0 
                                     130                  5.1262359113546296E-003                  1.0000182310758277E-002                  1.1938579107267235E-002                  5.0660411258548144E-001                  0.0000000000000000E+000                                        4                                        0 
                                     131                  5.1757361617937288E-003                  1.0000182310758277E-002                  1.1939282556853453E-002                  5.0661987454570712E-001                  0.0000000000000000E+000                                        4                                        0 
                                     132                  5.2153363621450085E-003                  1.0000182310758277E-002                  1.1939397238205628E-002                  5.0662067044805703E-001                  0.0000000000000000E+000                                        4                                        0 
