                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20200614"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                     900                  8.2029010822282906E+005                  2.0000000000000000E-002                  6.2519181466637657E-003                  4.2904344514920117E-001                  0.0000000000000000E+000                                        0                                        0 
                                     910                  8.9216634512602026E+005                  2.0000000000000000E-002                  5.8695125306075218E-003                  4.1601005843482119E-001                  0.0000000000000000E+000                                        0                                        0 
                                     920                  9.7089103728896647E+005                  2.0000000000000000E-002                  5.5131996281044520E-003                  4.0333410288054228E-001                  0.0000000000000000E+000                                        0                                        0 
                                     930                  1.0570345300156912E+006                  2.0000000000000000E-002                  5.1824170388592100E-003                  3.9103870165799248E-001                  0.0000000000000000E+000                                        0                                        0 
                                     940                  1.1510722398789187E+006                  2.0000000000000000E-002                  4.8772630304243104E-003                  3.7916695473050299E-001                  0.0000000000000000E+000                                        0                                        0 
                                     950                  1.2535298300012921E+006                  2.0000000000000000E-002                  4.5966431353527274E-003                  3.6773518300257957E-001                  0.0000000000000000E+000                                        0                                        0 
                                     960                  1.3650172110048307E+006                  2.0000000000000000E-002                  4.3380725720115415E-003                  3.5672893726571309E-001                  0.0000000000000000E+000                                        0                                        0 
                                     970                  1.4863490515922890E+006                  2.0000000000000000E-002                  4.0975816178996042E-003                  3.4609711376139757E-001                  0.0000000000000000E+000                                        0                                        0 
                                     980                  1.6188058603945742E+006                  2.0000000000000000E-002                  3.8693999425899323E-003                  3.3574693875146594E-001                  0.0000000000000000E+000                                        0                                        0 
                                     990                  1.7644211029320348E+006                  2.0000000000000000E-002                  3.6465485006340935E-003                  3.2555921114393560E-001                  0.0000000000000000E+000                                        0                                        0 
                                    1000                  1.9264126081974392E+006                  2.0000000000000000E-002                  3.4209586594468665E-003                  3.1539624649797010E-001                  0.0000000000000000E+000                                        0                                        0 
                                    1010                  2.1106360377291925E+006                  2.0000000000000000E-002                  3.1826061035188763E-003                  3.0508500798939964E-001                  0.0000000000000000E+000                                        0                                        0 
                                    1020                  2.3252928892815900E+006                  2.0000000000000000E-002                  2.9304079061046625E-003                  2.9464347028106058E-001                  0.0000000000000000E+000                                        0                                        0 
